country_code,year,P,G,g,E,F,e,f,ef
IND,2003,1.108027848,0.9421486164774959,0.8502932649013131,13.704871369129801,1065.8306381511,14.546400779496505,77.7702037066821,1131.2765518204824
IND,2004,1.126135777,1.01679451827913,0.9029057943508796,14.518081273402837,1120.8029746394616,14.278284365629654,77.20048906826109,1102.2905360823154
IND,2005,1.144118674,1.1112021060064399,0.9712297607393479,15.619452124758853,1209.2599074494037,14.056355761323882,77.42012317657226,1088.2447944554162
IND,2006,1.161977719,1.21414347750744,1.0448939404383193,16.42689658081627,1257.3104526055815,13.52961728587436,76.53974361011679,1035.553438203828
IND,2007,1.179681239,1.33314605474266,1.1300900706641313,17.866485641523923,1370.6814984035175,13.401746626308496,76.71802535233253,1028.155537442672
IND,2008,1.1971469060000002,1.38501819531306,1.1569325271371997,18.877560504908885,1472.228005526282,13.62982852412414,77.98825516376688,1062.9665447777816
IND,2009,1.214270132,1.50246474520838,1.2373397859450765,20.365911719308272,1601.674862708129,13.555001396377978,78.64488881141678,1066.0315776567454
IND,2010,1.230980691,1.6566170731247098,1.3457701532092592,21.312329169161863,1667.2341413097136,12.86497013396256,78.22862194349638,1006.4088849241289
IND,2011,1.247236029,1.76658934121156,1.4164033912875043,22.567111984063445,1741.2374965938882,12.774396096257716,77.15818921905134,985.6492711541636
IND,2012,1.263065852,1.86298130211415,1.474967674222381,24.269907481483035,1872.7828532207338,13.027456289518868,77.16481221239067,1005.2612181858511
IND,2013,1.278562207,1.98195327029647,1.5501422296431682,24.66217456240819,1933.1441263021964,12.443368333663642,78.38498269527416,975.373211505147
IND,2014,1.293859294,2.13070322814164,1.6467812520436553,26.33274918653186,2085.8584218318806,12.358712766159742,79.21157062091766,978.9530490602989
IND,2015,1.30905398,2.30137367853406,1.7580433761288132,27.18626228223021,2157.3979566253197,11.813058668311287,79.35618122964489,937.4392245589379
IND,2016,1.3241713540000002,2.4649330967971803,1.861491029352973,28.726280604414452,2271.11049519238,11.653979834884789,79.06037424292833,921.3680071655316
