country_code,year,P,G,g,E,F,e,f,ef
BRA,2004,0.18473845800000002,1.7197318194795,9.309008195139855,8.111593461745416,324.17182222232685,4.716778145211327,39.96401246575454,188.50138059342407
BRA,2005,0.186917361,1.77479995764026,9.495104939130078,8.383672070675088,331.2783895917507,4.723727896535369,39.514712264392614,186.65674864687966
BRA,2006,0.18901241200000002,1.84511580430801,9.76187640157732,8.602350620621298,336.8901148928341,4.662228029555854,39.162564948846786,182.58480801381515
BRA,2007,0.191026637,1.9571119874923502,10.245230812980026,9.197684277361397,351.4409025052615,4.699620837306505,38.20971582708879,179.57117668854667
BRA,2008,0.19297902900000002,2.05681397074682,10.6582253077189,9.678141724793772,374.87612454790565,4.705404505435016,38.73430821823327,182.2605884049834
BRA,2009,0.19489599600000002,2.05422499603167,10.54010876668636,9.640914749143162,352.1067932197928,4.693212655754544,36.52213533483286,171.40614776861779
BRA,2010,0.19679626900000002,2.20887164620282,11.224154082935483,10.617677982058051,400.2741266233591,4.8068333894866475,37.69883841831987,181.21203525404198
BRA,2011,0.198686688,2.29666160210193,11.559212271442815,11.099770244764226,426.4275205633048,4.833002055943111,38.41768893950316,185.67276962920167
BRA,2012,0.20056098300000003,2.34078392376347,11.671182942713589,11.302543390652577,447.32439341922344,4.828529141844307,39.577321489353395,191.10025016748378
BRA,2013,0.202408632,2.4111213290144398,11.91214675574923,11.779183982494647,486.6464771341787,4.885355141920402,41.31410782422592,201.83408909293598
BRA,2014,0.20421313300000002,2.42327245924485,11.866388922424738,12.099357219732854,508.3483202107325,4.9929825982107285,42.01448977650372,209.77761632678565
BRA,2015,0.205962108,2.33193319738804,11.32214668043716,12.006930514814055,491.32160222091835,5.148917013687536,40.91983389216167,210.6928289246191
BRA,2016,0.20765286500000002,2.24810628071007,10.826271434829804,11.818186605378816,458.0149981498435,5.256951909607233,38.75509952951555,203.73369447870513
